graph_id,model,n_nodes,n_edges_target,m0,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
963,barabasi_albert,100,150,5,10,4.3592,3.0,1.6309506430300091,"{5: 12, 7: 4, 4: 17, 8: 1, 6: 1, 2: 27, 3: 19, 1: 19}",-0.7042621390296911
964,barabasi_albert,100,150,5,10,4.2386,3.0,1.624807680927192,"{4: 15, 5: 8, 6: 5, 7: 3, 8: 1, 3: 23, 2: 27, 1: 18}",-0.7042621390296911
965,barabasi_albert,100,150,5,10,4.2832,3.0,1.6673332000533065,"{7: 1, 5: 10, 6: 5, 9: 1, 4: 16, 3: 17, 2: 32, 8: 1, 1: 17}",-0.7042621390296911
966,barabasi_albert,100,150,5,10,4.2074,3.0,1.7204650534085253,"{6: 5, 5: 4, 7: 5, 9: 1, 4: 16, 3: 23, 2: 27, 1: 19}",-0.7042621390296911
967,barabasi_albert,100,150,5,10,4.304,3.0,1.6552945357246849,"{5: 10, 9: 1, 6: 2, 8: 2, 4: 16, 3: 24, 7: 1, 1: 18, 2: 26}",-0.7042621390296911
968,barabasi_albert,100,150,5,10,4.1156,3.0,1.7888543819998317,"{6: 3, 8: 1, 10: 1, 5: 5, 3: 23, 7: 5, 2: 28, 4: 15, 1: 19}",-0.7042621390296911
969,barabasi_albert,100,150,5,10,4.0324,3.0,2.0542638584174138,"{9: 2, 6: 4, 4: 12, 10: 2, 1: 20, 8: 1, 11: 1, 2: 27, 3: 29, 5: 2}",-0.7042621390296911
970,barabasi_albert,100,150,5,10,4.189,3.0,1.8384776310850235,"{7: 1, 4: 15, 6: 6, 5: 7, 11: 1, 3: 20, 1: 21, 8: 2, 2: 27}",-0.7042621390296911
971,barabasi_albert,100,150,5,10,4.2614,3.0,1.8275666882497066,"{5: 5, 9: 1, 8: 2, 6: 4, 4: 16, 7: 4, 2: 28, 3: 19, 1: 21}",-0.7042621390296911
972,barabasi_albert,100,150,5,10,4.2266,3.0,1.760681686165901,"{5: 10, 7: 4, 1: 19, 4: 18, 2: 30, 11: 1, 6: 2, 3: 16}",-0.7042621390296911
973,barabasi_albert,100,150,5,10,4.0886,3.0,1.8973665961010275,"{5: 9, 6: 4, 8: 2, 7: 5, 9: 1, 2: 31, 1: 21, 3: 20, 4: 7}",-0.7042621390296911
974,barabasi_albert,100,150,5,10,4.1982,3.0,1.816590212458495,"{5: 8, 7: 2, 8: 1, 12: 1, 4: 17, 6: 4, 2: 27, 1: 20, 3: 20}",-0.7042621390296911
975,barabasi_albert,100,150,5,10,4.206,3.0,1.760681686165901,"{7: 5, 4: 12, 5: 9, 6: 5, 8: 1, 3: 19, 2: 28, 1: 21}",-0.7042621390296911
976,barabasi_albert,100,150,5,10,4.0534,3.0,1.9748417658131499,"{6: 6, 5: 8, 8: 2, 11: 1, 4: 12, 1: 26, 9: 1, 3: 21, 7: 1, 2: 22}",-0.7042621390296911
977,barabasi_albert,100,150,5,10,4.0962,3.0,1.9949937343260002,"{9: 1, 4: 7, 5: 7, 8: 4, 7: 3, 3: 19, 6: 6, 2: 29, 1: 24}",-0.7042621390296911
978,barabasi_albert,100,150,5,10,4.0952,3.0,1.833030277982336,"{10: 3, 8: 2, 6: 2, 4: 17, 2: 28, 3: 29, 1: 16, 5: 3}",-0.7042621390296911
979,barabasi_albert,100,150,5,10,4.3288,3.0,1.6613247725836149,"{10: 1, 8: 2, 5: 11, 6: 3, 2: 29, 4: 13, 3: 25, 1: 16}",-0.7042621390296911
980,barabasi_albert,100,150,5,10,4.181,3.0,1.7776388834631178,"{8: 1, 7: 2, 5: 8, 9: 2, 6: 3, 4: 20, 3: 13, 2: 32, 1: 19}",-0.7042621390296911
981,barabasi_albert,100,150,5,10,4.0938,3.0,1.9287301521985911,"{8: 2, 4: 11, 7: 3, 5: 7, 10: 1, 3: 20, 6: 4, 2: 30, 9: 1, 1: 21}",-0.7042621390296911
982,barabasi_albert,100,150,5,10,4.019,3.0,2.130727575266252,"{11: 1, 6: 4, 9: 2, 12: 1, 5: 12, 3: 17, 4: 14, 1: 30, 2: 19}",-0.7042621390296911
983,barabasi_albert,100,150,5,10,4.123,3.0,1.9595917942265424,"{5: 8, 6: 3, 9: 2, 7: 4, 4: 14, 8: 2, 3: 14, 1: 24, 2: 29}",-0.7042621390296911
984,barabasi_albert,100,150,5,10,4.1972,3.0,1.760681686165901,"{4: 8, 7: 7, 6: 5, 3: 28, 5: 8, 1: 23, 2: 21}",-0.7042621390296911
985,barabasi_albert,100,150,5,10,4.0644,3.0,1.944222209522358,"{11: 1, 6: 7, 5: 7, 4: 11, 8: 3, 1: 24, 3: 21, 2: 25, 7: 1}",-0.7042621390296911
986,barabasi_albert,100,150,5,10,4.2428,3.0,1.7776388834631178,"{7: 5, 9: 1, 4: 12, 3: 20, 5: 8, 1: 18, 8: 1, 2: 32, 6: 3}",-0.7042621390296911
987,barabasi_albert,100,150,5,10,4.171,3.0,1.9493588689617927,"{8: 4, 9: 1, 6: 1, 3: 18, 2: 29, 4: 10, 7: 4, 5: 10, 1: 23}",-0.7042621390296911
988,barabasi_albert,100,150,5,10,4.0844,3.0,1.9183326093250879,"{4: 12, 6: 7, 9: 1, 5: 8, 11: 1, 3: 21, 2: 24, 8: 1, 7: 1, 1: 24}",-0.7042621390296911
989,barabasi_albert,100,150,5,10,4.0838,3.0,1.7888543819998317,"{7: 3, 5: 11, 6: 5, 4: 10, 11: 1, 3: 24, 2: 25, 1: 21}",-0.7042621390296911
990,barabasi_albert,100,150,5,10,4.1962,3.0,1.8275666882497066,"{7: 4, 8: 1, 3: 18, 2: 31, 6: 8, 5: 3, 4: 14, 9: 1, 1: 20}",-0.7042621390296911
991,barabasi_albert,100,150,5,10,4.008,3.0,1.944222209522358,"{6: 4, 7: 3, 10: 1, 4: 6, 5: 6, 3: 30, 1: 20, 9: 3, 2: 27}",-0.7042621390296911
992,barabasi_albert,100,150,5,10,4.0482,3.0,2.0,"{9: 1, 6: 6, 10: 1, 7: 2, 5: 9, 2: 21, 8: 2, 4: 10, 3: 20, 1: 28}",-0.7042621390296911
993,barabasi_albert,100,150,5,10,4.1972,3.0,1.876166303929372,"{8: 5, 5: 6, 7: 2, 6: 5, 4: 10, 1: 23, 3: 25, 2: 24}",-0.7042621390296911
994,barabasi_albert,100,150,5,10,4.2264,3.0,1.6733200530681511,"{5: 6, 7: 5, 6: 2, 3: 33, 9: 1, 4: 9, 2: 28, 1: 15, 8: 1}",-0.7042621390296911
995,barabasi_albert,100,150,5,10,4.154,3.0,1.794435844492636,"{6: 7, 7: 4, 2: 31, 5: 6, 4: 7, 8: 1, 9: 1, 3: 25, 1: 18}",-0.7042621390296911
996,barabasi_albert,100,150,5,10,4.2572,3.0,1.8814887722226779,"{5: 10, 9: 1, 6: 3, 8: 1, 4: 16, 2: 25, 12: 1, 7: 1, 3: 20, 1: 22}",-0.7042621390296911
997,barabasi_albert,100,150,5,10,4.1334,3.0,1.8,"{8: 2, 7: 2, 6: 3, 11: 1, 2: 29, 3: 25, 4: 10, 5: 10, 1: 18}",-0.7042621390296911
998,barabasi_albert,100,150,5,10,4.3922,3.0,1.7204650534085253,"{10: 1, 7: 2, 8: 1, 5: 9, 6: 5, 3: 27, 4: 10, 2: 27, 1: 18}",-0.7042621390296911
999,barabasi_albert,100,150,5,10,4.2348,3.0,1.8220867158288598,"{8: 1, 9: 1, 4: 10, 7: 2, 6: 6, 3: 25, 10: 1, 2: 30, 5: 6, 1: 18}",-0.7042621390296911
1000,barabasi_albert,100,150,5,10,4.0568,3.0,2.004993765576342,"{6: 5, 4: 12, 7: 3, 11: 1, 5: 8, 9: 2, 2: 21, 3: 21, 1: 27}",-0.7042621390296911
